,title,discountedPrice,price,subType,type,rating,Member_number,foodtype
3234,Pravin Mixed Pickle 200 g,41.0,50.0,Pickles and chutneys,Snacks and branded foods,4.2,4680,Gourmet & World Food
3235,Pravin Mixed Pickle 200 g,51.15,55.0,Pickles and chutneys,Snacks and branded foods,3.2,4303,Gourmet & World Food
3237,Pravin Mixed Pickle 500 g,93.0,100.0,Pickles and chutneys,Snacks and branded foods,4.1,2600,Gourmet & World Food
3238,Pravin Mixed Pickle 500 g,81.0,90.0,Pickles and chutneys,Snacks and branded foods,4.4,3830,Gourmet & World Food
3240,Mother's Recipe Karnataka Cut Mango Pickle 300 g,85.56,92.0,Pickles and chutneys,Snacks and branded foods,5.0,1847,Gourmet & World Food
3241,Pravin Special Sweet Lime Pickle 200 g,41.0,50.0,Pickles and chutneys,Snacks and branded foods,4.4,1223,Gourmet & World Food
3244,Nilon's Szechuan Chutney 250 g,74.4,80.0,Pickles and chutneys,Snacks and branded foods,4.2,2507,Gourmet & World Food
3248,Shree Siddhivinayak Special Chilli Pickle 200 g,41.85,45.0,Pickles and chutneys,Snacks and branded foods,4.3,3025,Gourmet & World Food
3249,Nilon's Stuffed Red Chilli Pickle 400 g,128.34,138.0,Pickles and chutneys,Snacks and branded foods,5.0,2201,Gourmet & World Food
3250,Ching's Secret Schezwan Chutney 600 g,125.0,160.0,Pickles and chutneys,Snacks and branded foods,4.8,3982,Gourmet & World Food
3252,Society Tea 1 kg,440.0,520.0,Tea,Beverages,4.1,2706,Gourmet & World Food
3253,Taj Mahal Leaf Tea 1 kg,588.0,720.0,Tea,Beverages,3.8,4924,Gourmet & World Food
3254,Red Label Leaf Tea 500 g (Carton),244.0,275.0,Tea,Beverages,4.3,3851,Gourmet & World Food
3255,Red Label Leaf Tea 250 g (Carton),125.0,140.0,Tea,Beverages,4.5,4036,Gourmet & World Food
3256,Society Tea 500 g,234.0,270.0,Tea,Beverages,4.0,2202,Gourmet & World Food
3260,Society Tea 250 g,115.0,135.0,Tea,Beverages,4.7,3445,Gourmet & World Food
3261,Wagh Bakri Premium Leaf Tea 250 g,120.9,130.0,Tea,Beverages,3.3,3748,Gourmet & World Food
3262,Tata Agni Tea 500 g,133.0,160.0,Tea,Beverages,4.0,4061,Gourmet & World Food
3263,Tata Agni Tea 250 g,72.0,80.0,Tea,Beverages,4.3,2855,Gourmet & World Food
3264,Aarambh Kadak Tea 1 kg,279.0,300.0,Tea,Beverages,1.7,4548,Gourmet & World Food
3265,Tata Premium Tea 500 g,199.0,260.0,Tea,Beverages,4.2,3881,Gourmet & World Food
3266,Aarambh Kadak Tea 250 g,69.75,75.0,Tea,Beverages,4.3,3864,Gourmet & World Food
3267,Aarambh Kadak Tea 500 g,140.0,150.0,Tea,Beverages,3.8,2766,Gourmet & World Food
3268,Tata Premium Leaf Tea 250 g,125.55,135.0,Tea,Beverages,5.0,3953,Gourmet & World Food
3269,Tata Gold Leaf Tea 500 g,235.0,315.0,Tea,Beverages,1.5,4526,Gourmet & World Food
3271,Red Label Natural Care Tea 500 g (Carton),269.0,315.0,Tea,Beverages,4.2,4982,Gourmet & World Food
3272,Red Label Leaf Tea 1 kg,440.0,550.0,Tea,Beverages,4.2,3450,Gourmet & World Food
3273,Taj Mahal Tea 500 g (Carton),304.0,360.0,Tea,Beverages,4.3,1330,Gourmet & World Food
3275,Taj Mahal Leaf Tea 100 g (Carton),69.75,75.0,Tea,Beverages,4.2,4606,Gourmet & World Food
3276,Arbor Treat Lemon & Wild Flower Honey Green Tea 25 Pcs,135.0,180.0,Tea,Beverages,4.4,3773,Gourmet & World Food
3278,Twinings Lemon Tea Bags 100 pcs,846.3,910.0,Tea,Beverages,3.9,2244,Gourmet & World Food
3279,Twinnigs Rose Leaf Darjeeling Tea 100 Tea Bags,697.5,750.0,Tea,Beverages,2.0,4296,Gourmet & World Food
3280,TE-A-ME Ice Brew Five Flavours Tea Bags 15 pcs,241.8,260.0,Tea,Beverages,4.1,3296,Gourmet & World Food
3281,AVT Goldcup Dust Tea 250 g,116.25,125.0,Tea,Beverages,4.0,1114,Gourmet & World Food
3282,AVT Goldcup Dust Tea 500 gm,232.5,250.0,Tea,Beverages,3.6,3480,Gourmet & World Food
3283,Taaza Leaf Tea 250 g,74.4,80.0,Tea,Beverages,3.0,3842,Gourmet & World Food
3284,Aarambh Danedar Assam Tea 250 g,110.0,130.0,Tea,Beverages,4.2,1715,Gourmet & World Food
3285,Wagh Bakri Spiced Tea 250 g,139.5,150.0,Tea,Beverages,4.1,4052,Gourmet & World Food
3287,Marvel Yellow Tea 250 g,90.0,135.0,Tea,Beverages,4.2,1861,Gourmet & World Food
3289,Society Masala Tea 500 g,288.3,310.0,Tea,Beverages,3.9,2319,Gourmet & World Food
3290,Girnar Royal Cup Tea 500 g,251.1,270.0,Tea,Beverages,3.9,4277,Gourmet & World Food
3291,Aarambh Danedar Assam Tea 1 kg,380.0,500.0,Tea,Beverages,4.1,2193,Gourmet & World Food
3293,Aarambh Danedar Assam Tea 500 g,210.0,250.0,Tea,Beverages,4.2,3144,Gourmet & World Food
3294,Tata Gold Mixture Tea 250 g,93.0,100.0,Tea,Beverages,4.3,4044,Gourmet & World Food
3296,Tetley Tea Bags 100 pcs,144.15,155.0,Tea,Beverages,4.2,2272,Gourmet & World Food
3297,Girnar Cardamon Instant Tea Premix 14 g (10 Sachets),130.2,140.0,Tea,Beverages,4.3,4637,Gourmet & World Food
3298,Tata Teaveda Tea 250 g,117.18,126.0,Tea,Beverages,4.2,3640,Gourmet & World Food
3299,Society One Minute Elaichi Instant Tea Premix 14 g (10 Sachets),130.2,140.0,Tea,Beverages,5.0,2599,Gourmet & World Food
3300,Girnar Adrakh Instant Tea Premix 10 g (10 Sachets),130.2,140.0,Tea,Beverages,3.4,1363,Gourmet & World Food
3304,Girnar Royal Cup Tea 30 g,9.3,10.0,Tea,Beverages,4.2,1358,Gourmet & World Food
3307,Girnar Lemongrass Instant Tea Premix 14 g (10 Sachets),130.2,140.0,Tea,Beverages,5.0,1857,Gourmet & World Food
3308,Tata Agni Leaf Tea 100 g,23.25,25.0,Tea,Beverages,3.7,2646,Gourmet & World Food
3309,Twinings Lemon & Honey Green Tea Bags 25 pcs,269.1,299.0,Tea,Beverages,3.5,4242,Gourmet & World Food
3310,Wagh Bakri Good Morning Tea 500 g,306.9,330.0,Tea,Beverages,4.2,2344,Gourmet & World Food
3311,Twinings Strawberry Green Tea Bags 25 pcs,279.0,300.0,Tea,Beverages,4.3,1646,Gourmet & World Food
3313,Eco Valley Ginger Mulethi Lemon Green Tea Bags 25 pcs,162.75,175.0,Tea,Beverages,4.1,4645,Gourmet & World Food
3315,Society One Minute Masala Instant Tea Premix 14 g (10 Sachets),130.2,140.0,Tea,Beverages,1.7,2037,Gourmet & World Food
3316,Society Dust Tea 250 g,102.3,110.0,Tea,Beverages,4.4,2078,Gourmet & World Food
3317,Sprig Oriental Ginger Green Tea Bags 25 pcs (Carton),185.07,199.0,Tea,Beverages,4.2,2444,Gourmet & World Food
3319,Tea Culture Of The World Moroccan Mint Tea Bags 20 pcs,231.57,249.0,Tea,Beverages,4.5,4689,Gourmet & World Food
3320,Twinings Earl Grey Tea Bags 100 pcs,744.0,800.0,Tea,Beverages,3.6,4430,Gourmet & World Food
3321,Sprig Morrocan Mint Green Tea 25 Pcs,166.47,179.0,Tea,Beverages,4.3,1997,Gourmet & World Food
3323,Eco Valley Organic Pure Green Tea Bags 30 pcs,162.75,175.0,Tea,Beverages,5.0,2289,Gourmet & World Food
3325,Girnar Green Tea 250 g,195.3,210.0,Tea,Beverages,4.0,1696,Gourmet & World Food
3326,Girnar Lemon & Honey Green Tea Bags 10 pcs,74.4,80.0,Tea,Beverages,3.7,1332,Gourmet & World Food
3327,Lipton Pure & Light Green Tea Bags 25 pcs,153.45,165.0,Tea,Beverages,4.6,4748,Gourmet & World Food
3329,Tata Tulsi Green Tea 25 pcs,161.82,174.0,Tea,Beverages,1.0,4336,Gourmet & World Food
3331,Organic India Pomegranate Tulsi Green Tea Bags 25 pcs,180.42,194.0,Tea,Beverages,1.0,4456,Gourmet & World Food
3332,Organic India Tulsi Green Tea 100 g,232.5,250.0,Tea,Beverages,3.5,3537,Gourmet & World Food
3333,Sprig Lemon Honey Green Tea Bags 10 pcs (Carton),73.47,79.0,Tea,Beverages,3.6,1331,Gourmet & World Food
3334,Twinings Earl Grey Tea Bags 25 pcs,265.05,285.0,Tea,Beverages,4.5,1140,Gourmet & World Food
3335,Sprig Plain Green Tea Bags 10 pcs (Carton),64.17,69.0,Tea,Beverages,4.1,1976,Gourmet & World Food
3336,Sprig Plain Green Tea 25 Pcs,138.57,149.0,Tea,Beverages,3.5,3353,Gourmet & World Food
3338,Tetley Ginger Mint and Lemon Green Tea Bags 25 pcs,153.45,165.0,Tea,Beverages,4.4,3221,Gourmet & World Food
3341,Tetley Lemon & Honey Green Tea Bags 25 pcs,153.45,165.0,Tea,Beverages,5.0,2542,Gourmet & World Food
3342,Tetley Pure Original Green Tea Bags 25 pcs,153.45,165.0,Tea,Beverages,3.4,3770,Gourmet & World Food
3344,Twinings Lemon Green Tea Bags 25 pcs,265.05,285.0,Tea,Beverages,4.1,2515,Gourmet & World Food
3345,Twinings Mint Green Tea Bags 25 pcs,256.5,285.0,Tea,Beverages,4.0,4687,Gourmet & World Food
3347,Twinings Pure Green Tea Bags 25 pcs,252.0,280.0,Tea,Beverages,3.5,1031,Gourmet & World Food
3348,Greenfit Herbal Green Tea Cups 15 pcs,279.0,300.0,Tea,Beverages,4.2,4245,Gourmet & World Food
3349,Greenfit Lemon Green Tea Cups 15 pcs,209.25,225.0,Tea,Beverages,4.0,1851,Gourmet & World Food
3350,Greenfit Tulsi Green Tea Cups 15 pcs,209.25,225.0,Tea,Beverages,4.0,1788,Gourmet & World Food
3351,Lipton Honey Lemon Green Tea Bags 25 pcs,153.45,165.0,Tea,Beverages,4.0,3166,Gourmet & World Food
3352,Saffola Fittify Moringa Honey Lemon Green Tea 25 g,111.6,120.0,Tea,Beverages,4.7,4108,Gourmet & World Food
3353,Twinings Classic Tea Bags 25 pcs,204.6,220.0,Tea,Beverages,4.2,4078,Gourmet & World Food
3355,TE-A-ME Tulsi Green Tea Bags 25 pcs,148.8,160.0,Tea,Beverages,5.0,4001,Gourmet & World Food
3356,Wagh Bakri Honey Lemon Green Tea Bags 25 pcs,75.0,150.0,Tea,Beverages,1.0,3202,Gourmet & World Food
3357,Wagh Bakri Tulsi Green Tea 25 pieces,75.0,150.0,Tea,Beverages,2.0,1939,Gourmet & World Food
3358,Red Label Natural Care Tea 100 g (Carton),60.45,65.0,Tea,Beverages,1.9,2530,Gourmet & World Food
3359,Red Label Natural Care Tea 250 g (Carton),145.0,160.0,Tea,Beverages,5.0,2893,Gourmet & World Food
3361,Te-A-Me Long Leaf Green Tea 200 g,199.95,215.0,Tea,Beverages,3.5,1123,Gourmet & World Food
3362,Twinings Pomegranate Green Tea Bags 25 pcs,279.0,300.0,Tea,Beverages,4.9,1098,Gourmet & World Food
3363,Marvel Gold Pattian Tea 500 g,170.0,210.0,Tea,Beverages,4.2,4319,Gourmet & World Food
3365,Tea Culture Of The World Flowery Bouquet Tea Bags 20 pcs,231.57,249.0,Tea,Beverages,3.0,3790,Gourmet & World Food
3366,Tea Culture Of The World Tulsi Green Tea Bags 20 pcs,185.07,199.0,Tea,Beverages,4.2,4296,Gourmet & World Food
3367,Twinings Lemon Tea Bags 25 pcs,256.5,285.0,Tea,Beverages,4.6,4450,Gourmet & World Food
3368,Girnar Kesari Masala Tea Bags 25 pcs,83.7,90.0,Tea,Beverages,5.0,2434,Gourmet & World Food
3369,TE-A-ME Ice Brews Lychee Tea Bags 18 pcs,274.35,295.0,Tea,Beverages,4.2,3779,Gourmet & World Food
3370,Tea Culture Of The World Green Tea Bags 20 pcs,185.07,199.0,Tea,Beverages,4.6,1613,Gourmet & World Food
3371,Tetley Masala Chai Tea Bags 12 pcs,65.1,70.0,Tea,Beverages,4.4,3209,Gourmet & World Food
3372,Tea Culture of the World Kashmiri Kahwa Tea Bags 20 pcs,324.57,349.0,Tea,Beverages,4.2,4895,Gourmet & World Food
3373,Tea Culture Of The World Easy Digest Tea Bags 20 pcs,231.57,249.0,Tea,Beverages,3.9,1654,Gourmet & World Food
3374,Tea Culture Of The World Detox Tea Bags 20 pcs,324.57,349.0,Tea,Beverages,3.7,1126,Gourmet & World Food
3375,Tea Culture Of The World Earl Grey Tea Bags 20 pcs,231.57,249.0,Tea,Beverages,5.0,1254,Gourmet & World Food
3376,TE-A-ME Cranberry Apple Tea Bags 25 pcs,246.45,265.0,Tea,Beverages,3.9,3168,Gourmet & World Food
3377,Taj Mahal Tea Bags 25 pcs,60.45,65.0,Tea,Beverages,4.0,1892,Gourmet & World Food
3379,Tetley Earl Grey Leaf Tea Bags 50 pcs,241.8,260.0,Tea,Beverages,4.1,3132,Gourmet & World Food
3380,Tetley Ginger Leaf Tea Bags 50 pcs,241.8,260.0,Tea,Beverages,5.0,4316,Gourmet & World Food
3383,TE-A-ME Ice Brews Mint Green Tea 18 pcs,274.35,295.0,Tea,Beverages,4.3,2488,Gourmet & World Food
3384,Twinings Second Flush Assam Tea 100 g,604.5,650.0,Tea,Beverages,2.1,1769,Gourmet & World Food
3385,Tea Culture Of The World Assam Leaf Tea 20 pcs,185.07,199.0,Tea,Beverages,3.3,4937,Gourmet & World Food
3386,Tea Culture Of The World Lemon & Honey Green Tea 20 pcs,185.07,199.0,Tea,Beverages,4.2,3389,Gourmet & World Food
3388,Arbor Treat Qahwa Green Tea 25 Pcs,187.5,250.0,Tea,Beverages,3.4,2542,Gourmet & World Food
3389,Organic India Tulsi Honey Chamomile Tea Bags 25 pcs,156.24,168.0,Tea,Beverages,4.3,2065,Gourmet & World Food
3392,Eco Valley Organic Tulsi Green Tea Bags 25 pcs,162.75,175.0,Tea,Beverages,4.3,2774,Gourmet & World Food
3394,Kaffe Blended Instant Coffee 50 g (Buy 1 Get 1),85.0,85.0,Coffee,Beverages,4.3,4833,Gourmet & World Food
3396,BRU Instant Coffee 50 g,55.8,60.0,Coffee,Beverages,4.0,4697,Gourmet & World Food
3397,Nescafe Sunrise Premium Instant Coffee Powder 50 g,69.75,75.0,Coffee,Beverages,3.4,2435,Gourmet & World Food
3400,Nescafe Classic Instant Coffee 50 g (Pouch),125.0,140.0,Coffee,Beverages,3.7,4319,Gourmet & World Food
3402,Nescafe Classic Instant Coffee Powder 25 g,69.75,75.0,Coffee,Beverages,2.0,1902,Gourmet & World Food
3403,Kaffe Instant Blend Coffee 200 g,180.0,180.0,Coffee,Beverages,4.2,4390,Gourmet & World Food
3404,BRU Gold Instant Coffee Powder 100 g,269.7,290.0,Coffee,Beverages,4.1,1985,Gourmet & World Food
3405,BRU Gold Instant Coffee Powder 25 g,69.75,75.0,Coffee,Beverages,3.8,1265,Gourmet & World Food
3406,Nescafe Gold Blend Instant Coffee 200 g,765.0,900.0,Coffee,Beverages,4.2,2023,Gourmet & World Food
3408,Nescafe Gold Instant Coffee 50 g,269.7,290.0,Coffee,Beverages,3.7,2261,Gourmet & World Food
3410,Aveon Royale Instant Coffee 100 g,352.47,379.0,Coffee,Beverages,3.0,2406,Gourmet & World Food
3411,Aveon Royale Instant Coffee 50 g,185.07,199.0,Coffee,Beverages,3.6,3983,Gourmet & World Food
3414,Beanies Mint Chocolate Instant Coffee Powder 50 g,445.5,495.0,Coffee,Beverages,5.0,4227,Gourmet & World Food
3418,Select Fresh & Pure Instant Coffee 100 g,199.0,240.0,Coffee,Beverages,5.0,2770,Gourmet & World Food
3419,Beanies Creamy Caramel Flavoured Instant Coffee 50 g,445.5,495.0,Coffee,Beverages,4.7,1454,Gourmet & World Food
3421,Beanies Double Chocolate Flavour Instant Coffee 50 g,445.5,495.0,Coffee,Beverages,3.3,2625,Gourmet & World Food
3423,Colombian Brew Filter Coffee Powder 100 g,112.5,125.0,Coffee,Beverages,3.2,3738,Gourmet & World Food
3424,Leo Madras Blend Roast Ground 80 & 20 Coffee 500 g,223.2,240.0,Coffee,Beverages,4.3,2394,Gourmet & World Food
3425,Leo Madras Blend Roast Ground 80 & 20 Coffee 200 g,87.42,94.0,Coffee,Beverages,4.0,1927,Gourmet & World Food
3426,Narasus Udhyam Filter Coffee Powder 100 g,47.43,51.0,Coffee,Beverages,5.0,3681,Gourmet & World Food
3428,Narasu's Udhyam Filter Coffee 500 g,237.15,255.0,Coffee,Beverages,4.3,1728,Gourmet & World Food
3430,Narasus Instant Pure Coffee 50 g,69.75,75.0,Coffee,Beverages,4.2,1010,Gourmet & World Food
3432,Narasus Instant Strong Coffee 50 g,60.45,65.0,Coffee,Beverages,4.2,3331,Gourmet & World Food
3433,Narasus Premium Bleand Filter Coffee 500 g,259.47,279.0,Coffee,Beverages,4.5,2383,Gourmet & World Food
3435,Kaffe Instant Blend Instant Coffee Powder 50 g,60.0,90.0,Coffee,Beverages,3.8,4890,Gourmet & World Food
3436,Continental Xtra Coffee 50 g,57.5,115.0,Coffee,Beverages,4.1,3513,Gourmet & World Food
3438,Nescafe Cappuccino Coffee Premix 125 g,139.5,150.0,Coffee,Beverages,4.0,3708,Gourmet & World Food
3440,Fittify Lemongrass & Lavander Green Coffee Premix 30 g,221.0,260.0,Coffee,Beverages,4.2,4784,Gourmet & World Food
3441,Continental Speicale Instant Coffee 200 g,511.5,550.0,Coffee,Beverages,4.5,2051,Gourmet & World Food
3443,Fittfy Green Coffee Instant Mix 30 g,221.0,260.0,Coffee,Beverages,4.8,4364,Gourmet & World Food
3444,Fittify Ginger Basil Instant Green Coffee Premix 30 g,221.0,260.0,Coffee,Beverages,4.2,1493,Gourmet & World Food
3445,Fittify Green Coffee Instant Premix 30 g,221.0,260.0,Coffee,Beverages,4.5,1330,Gourmet & World Food
3446,Continental Xtra Instant Coffee Powder 200 g,427.8,460.0,Coffee,Beverages,1.8,1777,Gourmet & World Food
3448,Narasus Granulated Pure Instant Coffee 500 g,83.7,90.0,Coffee,Beverages,3.3,1917,Gourmet & World Food
3450,Maaza Refresh 150 ml (Pack of 10),85.0,100.0,Fruit juices,Beverages,4.2,3828,Gourmet & World Food
3451,Tropicana Litchi Delight Fruit Juice 1 L,73.34,110.0,Fruit juices,Beverages,4.5,2282,Gourmet & World Food
3452,Real Fruit Power Masala Guava Juice 1 L,90.0,105.0,Fruit juices,Beverages,3.9,2743,Gourmet & World Food
3454,Paperboat Aampanna 200 ml,27.0,30.0,Fruit juices,Beverages,4.3,4170,Gourmet & World Food
3455,Paperboat Jaljeera 200 ml,27.0,30.0,Fruit juices,Beverages,5.0,3867,Gourmet & World Food
3456,Paperboat Chilli Guava 200 ml,27.0,30.0,Fruit juices,Beverages,3.0,2592,Gourmet & World Food
3457,Maaza Refresh Mango Drink 150 ml,9.0,10.0,Fruit juices,Beverages,3.9,1894,Gourmet & World Food
3460,Alo Frut Berries + Aloe Vera Fruit Juice 1 L,90.0,110.0,Fruit juices,Beverages,5.0,4220,Gourmet & World Food
3461,Alo Frut Guava + Aloe Vera Fruit Juice 1 L,99.0,110.0,Fruit juices,Beverages,3.4,4504,Gourmet & World Food
3462,Alo Frut Guava + Aloevera Fruit Juice 300 ml,35.0,40.0,Fruit juices,Beverages,4.2,3175,Gourmet & World Food
3464,Alo Frut Kiwi + AloeVera Fruit Juice 300 ml,35.0,40.0,Fruit juices,Beverages,3.3,4608,Gourmet & World Food
3467,Paper Boat Swing Lush Litchi Juice 150 ml,9.3,10.0,Fruit juices,Beverages,4.1,2517,Gourmet & World Food
3468,Alo Frut Orange + Aloevera Fruit Juice 1 L,99.0,110.0,Fruit juices,Beverages,5.0,1899,Gourmet & World Food
3469,Ocean Spray Cranberry Juice 240 ml,74.4,80.0,Fruit juices,Beverages,4.0,2934,Gourmet & World Food
3470,Ocean Spray Cranberry Apple Juice 240 ml,74.4,80.0,Fruit juices,Beverages,4.6,2508,Gourmet & World Food
3471,Raw Pressery Aloe Lemonade 200 ml,54.0,60.0,Fruit juices,Beverages,2.9,1527,Gourmet & World Food
3472,Raw Pressery Life Fruit & Vegetable Blend Smoothie 250 ml,112.5,150.0,Fruit juices,Beverages,4.4,1431,Gourmet & World Food
3474,Raw Pressery Cold Pressed Mixed Fruit Juice 1 L,150.0,200.0,Fruit juices,Beverages,4.1,3862,Gourmet & World Food
3475,Raw Pressery Mixed Fruit Juice 200 ml,54.0,60.0,Fruit juices,Beverages,4.2,3402,Gourmet & World Food
3476,Raw Pressery Orange Juice 250 ml,67.0,100.0,Fruit juices,Beverages,4.0,3178,Gourmet & World Food
3478,Raw Pressery Orange Juice 1 l,221.1,330.0,Fruit juices,Beverages,5.0,1038,Gourmet & World Food
3480,Mogu Mogu Grape Juice with Nata De Coco 300 ml,54.0,60.0,Fruit juices,Beverages,4.1,1251,Gourmet & World Food
3481,Mogu Mogu Mango Juice with Nata De Coco 300 ml,54.0,60.0,Fruit juices,Beverages,4.5,4293,Gourmet & World Food
3484,Raw Pressery Coconut Water 200 ml,40.0,60.0,Fruit juices,Beverages,4.3,4124,Gourmet & World Food
3487,Tropicana Orange Delight Fruit Juice 1 L,85.0,110.0,Fruit juices,Beverages,2.7,1229,Gourmet & World Food
3488,Tropicana Guava Delight Fruit Juice 1 L,65.0,100.0,Fruit juices,Beverages,3.8,4733,Gourmet & World Food
3489,Tropicana Mixed Fruit Delight Fruit Juice 1 L,73.34,110.0,Fruit juices,Beverages,4.6,2053,Gourmet & World Food
3491,Storia Street Style Green Mango Drink 180 ml,15.0,20.0,Fruit juices,Beverages,4.5,3968,Gourmet & World Food
3492,Real Fruit Power Litchi Nectar 1 L,73.34,110.0,Fruit juices,Beverages,3.8,4935,Gourmet & World Food
3494,Real Fruit Power Apple Juice 1 L,85.0,105.0,Fruit juices,Beverages,4.0,2143,Gourmet & World Food
3495,Mogu Mogu Pineapple Juice With Nata De Coco 300 ml,54.0,60.0,Fruit juices,Beverages,3.9,3657,Gourmet & World Food
3496,Kokan Gem Jamun Juice 750 ml,234.0,260.0,Fruit juices,Beverages,4.0,4369,Gourmet & World Food
3497,Frooti 600 ml,35.34,38.0,Fruit juices,Beverages,3.9,2639,Gourmet & World Food
3498,Paperboat Aamras Mango Drink 200 ml (Pouch),27.9,30.0,Fruit juices,Beverages,3.7,2706,Gourmet & World Food
3499,Paper Boat Aamras Mango Drink 1 L,111.6,120.0,Fruit juices,Beverages,4.3,2133,Gourmet & World Food
3500,Paper Boat Anar Fruit Juice 200 ml,32.55,35.0,Fruit juices,Beverages,4.5,3635,Gourmet & World Food
3501,Paperboat Orange 200 ml,27.9,30.0,Fruit juices,Beverages,4.0,2734,Gourmet & World Food
3503,Kokan Gem Kokum Syrup 500 ml,60.3,90.0,Fruit juices,Beverages,3.0,4413,Gourmet & World Food
3504,Kokan Gem Kairi Panhe 500 ml,60.3,90.0,Fruit juices,Beverages,4.4,1729,Gourmet & World Food
3505,Kokan Gem Ginger Lemon Syrup 500 ml,67.0,100.0,Fruit juices,Beverages,4.2,2167,Gourmet & World Food
3507,Kokan Gem Amrut Kokum Syrup 750 ml,107.2,160.0,Fruit juices,Beverages,3.9,3347,Gourmet & World Food
3508,Kokan Gem Kokum Aagal 500 ml,53.6,80.0,Fruit juices,Beverages,4.4,4091,Gourmet & World Food
3510,Real Mixed Fruit Juice 200 ml,18.6,20.0,Fruit juices,Beverages,5.0,3590,Gourmet & World Food
3511,Mojoco Pure Coconut Water 200 ml,23.25,25.0,Fruit juices,Beverages,4.6,4147,Gourmet & World Food
3512,Tropicana Litchi Delight Fruit Juice 200 ml,18.6,20.0,Fruit juices,Beverages,5.0,4187,Gourmet & World Food
3513,Real Fruit Power Mosambi Juice 1 L,102.3,110.0,Fruit juices,Beverages,4.4,2613,Gourmet & World Food
